city,timestamp,temperature,season
New York,2010-04-12,16.94340706919391,spring
New York,2010-04-13,11.956454545697666,spring
New York,2010-04-14,8.253673497703474,spring
New York,2010-04-15,24.592264011027254,spring
New York,2010-04-16,3.647593062412601,spring
New York,2010-04-17,9.297788539161301,spring
New York,2010-04-18,15.595790603612768,spring
New York,2010-04-19,17.264477512595125,spring
New York,2010-04-20,8.60814529803961,spring
New York,2010-04-21,13.687760191478127,spring
New York,2010-04-22,13.71919937481179,spring
New York,2010-04-23,16.42269412723055,spring
New York,2010-04-24,11.873187213656083,spring
New York,2010-04-25,16.234778267073054,spring
New York,2010-04-26,9.098970912621656,spring
New York,2010-04-27,11.163586021477762,spring
New York,2010-04-28,8.948460705812812,spring
New York,2010-04-29,9.163552363233046,spring
New York,2010-04-30,2.4321905049540673,spring
New York,2010-05-01,9.118091088071633,spring
New York,2010-05-02,15.037884093073748,spring
New York,2010-05-03,9.74542153773774,spring
New York,2010-05-04,10.030718502113668,spring
New York,2010-05-05,11.32645253715628,spring
New York,2010-05-06,9.449648176981883,spring
New York,2010-05-07,-2.7727836289665664,spring
New York,2010-05-08,13.874239847701077,spring
New York,2010-05-09,9.926332718539015,spring
New York,2010-05-10,0.6840789871418522,spring
New York,2010-05-11,15.069055033783318,spring
New York,2010-05-12,6.626005960234723,spring
New York,2010-05-13,11.162247111915143,spring
New York,2010-05-14,7.782794638724664,spring
New York,2010-05-15,12.528287195221306,spring
New York,2010-05-16,4.122743537412133,spring
New York,2010-05-17,11.195069853537278,spring
New York,2010-05-18,12.29293593822682,spring
New York,2010-05-19,13.522831939039389,spring
New York,2010-05-20,9.509704278068057,spring
New York,2010-05-21,17.46111441188657,spring
New York,2010-05-22,2.101195916284434,spring
New York,2010-05-23,3.089247636648226,spring
New York,2010-05-24,4.880583349064064,spring
New York,2010-05-25,9.965523210424513,spring
New York,2010-05-26,10.508559519786225,spring
New York,2010-05-27,4.715700967001354,spring
New York,2010-05-28,15.274320226637522,spring
New York,2010-05-29,12.982154427498417,spring
New York,2010-05-30,13.032935079653077,spring
New York,2010-05-31,11.582821166014702,spring
New York,2010-06-01,22.53199826455854,summer
New York,2010-06-02,22.739319346880375,summer
New York,2010-06-03,30.784385960910186,summer
New York,2010-06-04,31.904097981148105,summer
New York,2010-06-05,30.842629720231905,summer
New York,2010-06-06,26.672944214182934,summer
New York,2010-06-07,25.853552842763776,summer
New York,2010-06-08,27.62423636159198,summer
New York,2010-06-09,28.726670109729547,summer
New York,2010-06-10,32.388221611151394,summer
New York,2010-06-11,21.42188132080758,summer
New York,2010-06-12,25.617195783699422,summer
New York,2010-06-13,26.90540833606901,summer
New York,2010-06-14,21.28036788966714,summer
New York,2010-06-15,26.659107207908885,summer
New York,2010-06-16,28.854619983514965,summer
New York,2010-06-17,30.732865256768992,summer
New York,2010-06-18,24.77786970886919,summer
New York,2010-06-19,22.660676565803097,summer
New York,2010-06-20,25.23213187104818,summer
New York,2010-06-21,18.42492739858068,summer
New York,2010-06-22,17.966615616654032,summer
New York,2010-06-23,25.959339829760406,summer
New York,2010-06-24,35.93139399368782,summer
New York,2010-06-25,24.69712515451777,summer
New York,2010-06-26,28.103304400080727,summer
New York,2010-06-27,27.28471492335987,summer
New York,2010-06-28,27.022658492065005,summer
New York,2010-06-29,21.923432125858643,summer
New York,2010-06-30,28.788546313957468,summer
New York,2010-07-01,14.313063320180579,summer
New York,2010-07-02,24.83904837451221,summer
New York,2010-07-03,16.672323723524396,summer
New York,2010-07-04,28.18429075610726,summer
New York,2010-07-05,24.94463809235645,summer
New York,2010-07-06,21.605935108078324,summer
New York,2010-07-07,25.447138340491392,summer
New York,2010-07-08,32.62049346085872,summer
New York,2010-07-09,22.283664241268156,summer
New York,2010-07-10,26.745085038292526,summer
New York,2010-07-11,24.690039864926348,summer
New York,2010-07-12,25.267199824048316,summer
New York,2010-07-13,23.00803803397436,summer
New York,2010-07-14,24.02372931091941,summer
New York,2010-07-15,22.45021188619213,summer
New York,2010-07-16,24.48050934262465,summer
New York,2010-07-17,19.610059274344714,summer
New York,2010-07-18,33.2887070021517,summer
New York,2010-07-19,32.69279762699928,summer
New York,2010-07-20,30.974096659521113,summer
New York,2010-07-21,36.473819789032625,summer
New York,2010-07-22,33.37881267623207,summer
New York,2010-07-23,24.112521842310255,summer
New York,2010-07-24,22.83053784896727,summer
New York,2010-07-25,26.235712587135954,summer
New York,2010-07-26,27.326462513777717,summer
New York,2010-07-27,20.84575612987501,summer
New York,2010-07-28,24.53137406157524,summer
New York,2010-07-29,24.651612642206487,summer
New York,2010-07-30,27.958258450449897,summer
New York,2010-07-31,29.001211943685902,summer
New York,2010-08-01,24.513534851619728,summer
New York,2010-08-02,18.135126077337034,summer
New York,2010-08-03,26.314588155270098,summer
New York,2010-08-04,19.54140990280065,summer
New York,2010-08-05,25.664203961282485,summer
New York,2010-08-06,35.90167612015108,summer
New York,2010-08-07,24.61772863190028,summer
New York,2010-08-08,13.55084214797159,summer
New York,2010-08-09,19.515735548276695,summer
New York,2010-08-10,23.902052678747193,summer
New York,2010-08-11,23.38736090946675,summer
New York,2010-08-12,23.443384047038414,summer
New York,2010-08-13,23.928649359355607,summer
New York,2010-08-14,33.87974777245155,summer
New York,2010-08-15,25.87534943601944,summer
New York,2010-08-16,31.753386990998607,summer
New York,2010-08-17,24.324015314393346,summer
New York,2010-08-18,28.34788019138077,summer
New York,2010-08-19,25.87972638696316,summer
New York,2010-08-20,17.966286885293698,summer
New York,2010-08-21,29.49323082888672,summer
New York,2010-08-22,21.381590504804223,summer
New York,2010-08-23,31.694597688881892,summer
New York,2010-08-24,22.723369307178015,summer
New York,2010-08-25,24.924135634847303,summer
New York,2010-08-26,24.63047120204006,summer
New York,2010-08-27,32.82492080091823,summer
New York,2010-08-28,33.76326393577422,summer
New York,2010-08-29,32.8127848097624,summer
New York,2010-08-30,20.14640255543032,summer
New York,2010-08-31,24.976590693576195,summer
New York,2010-09-01,17.073917987705553,autumn
New York,2010-09-02,20.042493746635277,autumn
New York,2010-09-03,17.32181938573306,autumn
New York,2010-09-04,10.441539653137687,autumn
New York,2010-09-05,8.654163624678477,autumn
New York,2010-09-06,10.565166978436924,autumn
New York,2010-09-07,12.435458015340613,autumn
New York,2010-09-08,12.674782526961213,autumn
New York,2010-09-09,20.319323700955845,autumn
New York,2010-09-10,9.294839463183783,autumn
New York,2010-09-11,15.729546491181576,autumn
New York,2010-09-12,10.275701278850194,autumn
New York,2010-09-13,23.041526933669868,autumn
New York,2010-09-14,8.360747627742496,autumn
New York,2010-09-15,17.747138071727292,autumn
New York,2010-09-16,16.742462425862215,autumn
New York,2010-09-17,2.2064420493471797,autumn
New York,2010-09-18,23.1432755018319,autumn
New York,2010-09-19,26.35903058516005,autumn
New York,2010-09-20,21.410351449119716,autumn
New York,2010-09-21,23.714367700329795,autumn
New York,2010-09-22,9.434795856688465,autumn
New York,2010-09-23,14.123877013340984,autumn
New York,2010-09-24,8.996402187396164,autumn
New York,2010-09-25,11.81755706978544,autumn
New York,2010-09-26,8.605753548073318,autumn
New York,2010-09-27,22.60263565191997,autumn
New York,2010-09-28,17.734447607453966,autumn
New York,2010-09-29,14.033414126564347,autumn
New York,2010-09-30,12.52419376854763,autumn
New York,2010-10-01,20.069979414420533,autumn
New York,2010-10-02,15.165081858161573,autumn
New York,2010-10-03,21.526830201844007,autumn
New York,2010-10-04,16.139843724832478,autumn
New York,2010-10-05,15.413463620380716,autumn
New York,2010-10-06,10.139586126725384,autumn
New York,2010-10-07,19.460259020809602,autumn
New York,2010-10-08,12.815018979618532,autumn
New York,2010-10-09,11.806508755574633,autumn
New York,2010-10-10,18.57765907933063,autumn
New York,2010-10-11,11.460611793149848,autumn
New York,2010-10-12,15.810617232621357,autumn
New York,2010-10-13,14.741004541512678,autumn
New York,2010-10-14,10.243136680605627,autumn
New York,2010-10-15,15.978236531868413,autumn
New York,2010-10-16,19.78783984192399,autumn
New York,2010-10-17,14.929828843726568,autumn
New York,2010-10-18,20.681813175021176,autumn
New York,2010-10-19,11.81254070656346,autumn
New York,2010-10-20,16.569250128514987,autumn
New York,2010-10-21,18.74412076161864,autumn
New York,2010-10-22,18.554653864647342,autumn
New York,2010-10-23,14.575912439575102,autumn
New York,2010-10-24,17.355264526624993,autumn
New York,2010-10-25,15.574992693473057,autumn
New York,2010-10-26,18.05506664664627,autumn
New York,2010-10-27,15.482594344941553,autumn
New York,2010-10-28,12.110186752757524,autumn
New York,2010-10-29,21.881352515596713,autumn
New York,2010-10-30,26.253057843099015,autumn
New York,2010-10-31,20.308952410168366,autumn
New York,2010-11-01,20.91222862330806,autumn
New York,2010-11-02,19.038537061352443,autumn
New York,2010-11-03,14.74255110085023,autumn
New York,2010-11-04,19.76329802980121,autumn
New York,2010-11-05,16.69309672160242,autumn
New York,2010-11-06,8.99821566267768,autumn
New York,2010-11-07,14.375813612455051,autumn
New York,2010-11-08,15.155764993111438,autumn
New York,2010-11-09,18.944683878309615,autumn
New York,2010-11-10,11.46733438685667,autumn
New York,2010-11-11,8.206615134818897,autumn
New York,2010-11-12,17.02999345056297,autumn
New York,2010-11-13,18.77303874134389,autumn
New York,2010-11-14,19.650745029034514,autumn
New York,2010-11-15,15.40017612966736,autumn
New York,2010-11-16,24.85595856257621,autumn
New York,2010-11-17,20.78815510198551,autumn
New York,2010-11-18,9.454435608713455,autumn
New York,2010-11-19,15.489647958559898,autumn
New York,2010-11-20,11.016204224964886,autumn
New York,2010-11-21,19.496685077198034,autumn
New York,2010-11-22,10.033433286594075,autumn
New York,2010-11-23,8.192442501310154,autumn
New York,2010-11-24,14.225410725628674,autumn
New York,2010-11-25,23.19810374624485,autumn
New York,2010-11-26,12.895651970834596,autumn
New York,2010-11-27,12.92390895066057,autumn
New York,2010-11-28,10.800271670104802,autumn
New York,2010-11-29,23.980196024410915,autumn
New York,2010-11-30,11.83750823979459,autumn
New York,2010-12-01,2.183028923955221,winter
New York,2010-12-02,-7.071280718734324,winter
New York,2010-12-03,-3.670227485873168,winter
New York,2010-12-04,-1.1625090415655934,winter
New York,2010-12-05,-1.3532629955982014,winter
New York,2010-12-06,0.5030034277837788,winter
New York,2010-12-07,-5.192704594509467,winter
New York,2010-12-08,-1.1935349328337836,winter
New York,2010-12-09,-4.30833557856447,winter
New York,2010-12-10,-1.3577260220248974,winter
New York,2010-12-11,-6.044907161293257,winter
New York,2010-12-12,-0.550151232600461,winter
New York,2010-12-13,-5.651346659885825,winter
New York,2010-12-14,-1.5365114012381005,winter
New York,2010-12-15,-6.787927527934126,winter
New York,2010-12-16,-6.276303806890663,winter
New York,2010-12-17,-1.94761784600257,winter
New York,2010-12-18,0.09037414936772228,winter
New York,2010-12-19,-5.091657883180321,winter
New York,2010-12-20,-5.449311035124139,winter
New York,2010-12-21,-0.2105464767011908,winter
New York,2010-12-22,0.7947400664732263,winter
New York,2010-12-23,2.910323598367151,winter
New York,2010-12-24,-2.6414128830072037,winter
New York,2010-12-25,-8.938628105497422,winter
New York,2010-12-26,2.481395781109063,winter
New York,2010-12-27,-4.349779608941242,winter
New York,2010-12-28,-0.28074261125987626,winter
New York,2010-12-29,1.5069478942070644,winter
New York,2010-12-30,-2.0874559824640775,winter
New York,2010-12-31,-3.324819455012458,winter
New York,2011-01-01,0.9228159282211362,winter
New York,2011-01-02,-1.242490460317939,winter
New York,2011-01-03,-3.4266525704270996,winter
New York,2011-01-04,-0.14944901063855298,winter
New York,2011-01-05,-1.8613346249888862,winter
New York,2011-01-06,1.450451170220535,winter
New York,2011-01-07,-4.348528633066447,winter
New York,2011-01-08,-3.329296177024985,winter
New York,2011-01-09,2.104479239617349,winter
New York,2011-01-10,5.898488224279548,winter
New York,2011-01-11,1.0087560294380404,winter
New York,2011-01-12,-3.4267802869238597,winter
New York,2011-01-13,-8.506311966222698,winter
New York,2011-01-14,-2.0028507934240376,winter
New York,2011-01-15,-6.434247239703636,winter
New York,2011-01-16,9.105509358301978,winter
New York,2011-01-17,-3.144228054518506,winter
New York,2011-01-18,9.928998210306041,winter
New York,2011-01-19,0.9536984888896444,winter
New York,2011-01-20,7.903402675028489,winter
New York,2011-01-21,-3.31865694679041,winter
New York,2011-01-22,-1.833415017455945,winter
New York,2011-01-23,4.472086066618457,winter
New York,2011-01-24,-1.2519984398662989,winter
New York,2011-01-25,-4.734602353237996,winter
New York,2011-01-26,2.1215403826911854,winter
New York,2011-01-27,9.820219271646994,winter
New York,2011-01-28,9.907757359924572,winter
New York,2011-01-29,7.605764212759146,winter
New York,2011-01-30,6.4793488442784595,winter
New York,2011-01-31,3.5802776656894624,winter
New York,2011-02-01,-9.495486175900647,winter
New York,2011-02-02,-0.43788088797761093,winter
New York,2011-02-03,4.307948821096216,winter
New York,2011-02-04,1.1896496519768935,winter
New York,2011-02-05,-2.7897489901266157,winter
New York,2011-02-06,-0.7651786026993865,winter
New York,2011-02-07,11.248342972106473,winter
New York,2011-02-08,-0.538059017331757,winter
New York,2011-02-09,10.414391578338392,winter
New York,2011-02-10,-5.091106117684257,winter
New York,2011-02-11,-2.479605001726327,winter
New York,2011-02-12,7.934716976486102,winter
New York,2011-02-13,10.285627997976494,winter
New York,2011-02-14,-7.147136928178504,winter
New York,2011-02-15,3.346343833457488,winter
New York,2011-02-16,-2.226207455603477,winter
New York,2011-02-17,-0.3937487821196931,winter
New York,2011-02-18,3.5936529535598165,winter
New York,2011-02-19,2.419628350998761,winter
New York,2011-02-20,-3.223517504356186,winter
New York,2011-02-21,-0.6287901400018792,winter
New York,2011-02-22,6.942028410302182,winter
New York,2011-02-23,-1.3064554748818045,winter
New York,2011-02-24,0.8570395011529398,winter
New York,2011-02-25,2.5849559179661337,winter
New York,2011-02-26,13.002045665721589,winter
New York,2011-02-27,3.0930828778029023,winter
New York,2011-02-28,-8.67227470429484,winter
New York,2011-03-01,20.509113794242136,spring
New York,2011-03-02,10.177449073856737,spring
New York,2011-03-03,8.042848423511936,spring
New York,2011-03-04,6.370872958063087,spring
New York,2011-03-05,7.791992785593147,spring
New York,2011-03-06,4.881633676148431,spring
New York,2011-03-07,0.07729177614208815,spring
New York,2011-03-08,9.084155191864673,spring
New York,2011-03-09,3.312073151987943,spring
New York,2011-03-10,11.251244531699383,spring
New York,2011-03-11,16.457784483961863,spring
New York,2011-03-12,12.454548244391525,spring
New York,2011-03-13,18.08630322996013,spring
New York,2011-03-14,7.5727443255240505,spring
New York,2011-03-15,16.123632912101193,spring
New York,2011-03-16,13.237645273017321,spring
New York,2011-03-17,11.2607901984497,spring
New York,2011-03-18,6.583076345088241,spring
New York,2011-03-19,6.997326508723335,spring
New York,2011-03-20,8.374679291496536,spring
New York,2011-03-21,18.582510870788738,spring
New York,2011-03-22,3.309198542815418,spring
New York,2011-03-23,0.37735242461215357,spring
New York,2011-03-24,12.403158164166763,spring
New York,2011-03-25,8.191759899359813,spring
New York,2011-03-26,3.3052559252208162,spring
New York,2011-03-27,16.859092837221542,spring
New York,2011-03-28,8.9887524401729,spring
New York,2011-03-29,5.185755735678792,spring
New York,2011-03-30,7.5149166746670915,spring
New York,2011-03-31,8.190774292692712,spring
New York,2011-04-01,13.230916016325983,spring
New York,2011-04-02,3.8354071670466734,spring
New York,2011-04-03,20.701291118293067,spring
New York,2011-04-04,8.532432855102256,spring
New York,2011-04-05,8.066611668679604,spring
New York,2011-04-06,13.109429773133014,spring
New York,2011-04-07,11.520644823050564,spring
New York,2011-04-08,7.3909843748221835,spring
New York,2011-04-09,4.222505992301409,spring
New York,2011-04-10,13.108111573306948,spring
New York,2011-04-11,5.290846241757727,spring
New York,2011-04-12,16.909423074253162,spring
New York,2011-04-13,4.743009558775597,spring
New York,2011-04-14,1.853688289287943,spring
New York,2011-04-15,2.5651866313206675,spring
New York,2011-04-16,0.43389969370164927,spring
New York,2011-04-17,12.924697133274993,spring
New York,2011-04-18,6.8049556620148595,spring
New York,2011-04-19,9.741441590372482,spring
New York,2011-04-20,8.57270588322433,spring
New York,2011-04-21,6.714333235826533,spring
New York,2011-04-22,11.728614662868686,spring
New York,2011-04-23,17.234607706810486,spring
New York,2011-04-24,7.7485115995404374,spring
New York,2011-04-25,9.215678298114808,spring
New York,2011-04-26,6.367727534295614,spring
New York,2011-04-27,9.623575754034409,spring
New York,2011-04-28,13.327769180728486,spring
New York,2011-04-29,9.240109781326932,spring
New York,2011-04-30,10.454112573032507,spring
New York,2011-05-01,9.838102271958583,spring
New York,2011-05-02,5.833863839809794,spring
New York,2011-05-03,12.11406787596535,spring
New York,2011-05-04,17.534588666282175,spring
New York,2011-05-05,15.032047228688672,spring
New York,2011-05-06,17.68332225393891,spring
New York,2011-05-07,4.861889565721388,spring
New York,2011-05-08,13.687215304880581,spring
New York,2011-05-09,17.894119977075857,spring
New York,2011-05-10,11.485575028190487,spring
New York,2011-05-11,14.028794910064754,spring
New York,2011-05-12,16.13884762247507,spring
New York,2011-05-13,15.150321571749549,spring
New York,2011-05-14,0.5913942735557001,spring
New York,2011-05-15,5.976607304032812,spring
New York,2011-05-16,-1.388910931887537,spring
New York,2011-05-17,22.72596661096881,spring
New York,2011-05-18,10.878336495231286,spring
New York,2011-05-19,14.677893042103225,spring
New York,2011-05-20,10.625501692804932,spring
New York,2011-05-21,18.300639220396278,spring
New York,2011-05-22,8.88391811958087,spring
New York,2011-05-23,10.70159362475171,spring
New York,2011-05-24,6.662014589267233,spring
New York,2011-05-25,14.420144412494412,spring
New York,2011-05-26,13.408533643870857,spring
New York,2011-05-27,5.686813213047022,spring
New York,2011-05-28,3.4213413920905387,spring
New York,2011-05-29,14.997426789435043,spring
New York,2011-05-30,12.960526142329353,spring
New York,2011-05-31,12.108209442787679,spring
New York,2011-06-01,28.436040150155943,summer
New York,2011-06-02,29.65748890289069,summer
New York,2011-06-03,21.361577481794694,summer
New York,2011-06-04,29.826600171007122,summer
New York,2011-06-05,29.691261568128553,summer
New York,2011-06-06,19.797537815104103,summer
New York,2011-06-07,14.976910514141156,summer
New York,2011-06-08,39.34560383860557,summer
New York,2011-06-09,24.83300022156406,summer
New York,2011-06-10,34.38408755155508,summer
New York,2011-06-11,18.970575178149133,summer
New York,2011-06-12,27.971208739350658,summer
New York,2011-06-13,25.00455842009534,summer
New York,2011-06-14,24.99110436500872,summer
New York,2011-06-15,17.22816832391316,summer
New York,2011-06-16,25.098456326098688,summer
New York,2011-06-17,21.59111321931618,summer
New York,2011-06-18,27.97029853530017,summer
New York,2011-06-19,28.403711230083793,summer
New York,2011-06-20,20.615231983409128,summer
New York,2011-06-21,29.212906151724503,summer
New York,2011-06-22,25.923415267164344,summer
New York,2011-06-23,22.118519423583926,summer
New York,2011-06-24,19.597158417806597,summer
New York,2011-06-25,28.271840494381674,summer
New York,2011-06-26,24.66978765510623,summer
New York,2011-06-27,17.928676851502942,summer
New York,2011-06-28,27.351721371103302,summer
New York,2011-06-29,21.671055738913182,summer
New York,2011-06-30,32.98755759852764,summer
New York,2011-07-01,22.467038889952082,summer
New York,2011-07-02,35.20114103401863,summer
New York,2011-07-03,22.902827186266,summer
New York,2011-07-04,26.05051031939797,summer
New York,2011-07-05,26.512108880888505,summer
New York,2011-07-06,28.48788341842509,summer
New York,2011-07-07,28.0317060514273,summer
New York,2011-07-08,25.454818892717736,summer
New York,2011-07-09,22.591361228375636,summer
New York,2011-07-10,23.729317185076834,summer
New York,2011-07-11,21.176900830314562,summer
New York,2011-07-12,23.645107661294265,summer
New York,2011-07-13,26.889538237214914,summer
New York,2011-07-14,25.336713448180184,summer
New York,2011-07-15,24.258468325993963,summer
New York,2011-07-16,32.44172962907122,summer
New York,2011-07-17,29.023263342442537,summer
New York,2011-07-18,19.19113655074072,summer
New York,2011-07-19,14.1413866803016,summer
New York,2011-07-20,29.11073614000099,summer
New York,2011-07-21,29.464932023610878,summer
New York,2011-07-22,23.73628893593696,summer
New York,2011-07-23,23.675284852513396,summer
New York,2011-07-24,26.308971269940503,summer
New York,2011-07-25,31.82812490671242,summer
New York,2011-07-26,26.514973219846127,summer
New York,2011-07-27,31.492748204045263,summer
New York,2011-07-28,26.506113751339488,summer
New York,2011-07-29,40.833107862804724,summer
New York,2011-07-30,26.829769679431116,summer
New York,2011-07-31,13.705527466258093,summer
New York,2011-08-01,18.386348650737645,summer
New York,2011-08-02,18.24869347485346,summer
New York,2011-08-03,32.09364514761443,summer
New York,2011-08-04,29.926693416941198,summer
New York,2011-08-05,15.26046363533322,summer
New York,2011-08-06,23.408191200918388,summer
New York,2011-08-07,28.14546866994813,summer
New York,2011-08-08,28.0969594868264,summer
New York,2011-08-09,17.532560640076554,summer
New York,2011-08-10,29.32913835977716,summer
New York,2011-08-11,34.844076393029475,summer
New York,2011-08-12,23.044218189749305,summer
New York,2011-08-13,28.424033651391053,summer
New York,2011-08-14,25.603720832496474,summer
New York,2011-08-15,21.64968649691891,summer
New York,2011-08-16,18.433297194087316,summer
New York,2011-08-17,14.676855475466395,summer
New York,2011-08-18,30.36108175840947,summer
New York,2011-08-19,23.206196376513937,summer
New York,2011-08-20,31.939443567856394,summer
New York,2011-08-21,22.862279784453662,summer
New York,2011-08-22,14.508630758984005,summer
New York,2011-08-23,27.2995839775424,summer
New York,2011-08-24,26.770945399869678,summer
New York,2011-08-25,18.910682931170452,summer
New York,2011-08-26,26.974010552121136,summer
New York,2011-08-27,25.120266419564746,summer
New York,2011-08-28,23.183456323384345,summer
New York,2011-08-29,20.346081286704333,summer
New York,2011-08-30,24.432871925973792,summer
New York,2011-08-31,13.928867071961331,summer
New York,2011-09-01,14.876010014156716,autumn
New York,2011-09-02,18.5638421658567,autumn
New York,2011-09-03,9.0876196510265,autumn
New York,2011-09-04,14.201490294657797,autumn
New York,2011-09-05,19.426028331457843,autumn
New York,2011-09-06,10.730426093707262,autumn
New York,2011-09-07,18.48994919198882,autumn
New York,2011-09-08,7.457954239673637,autumn
New York,2011-09-09,17.401962485938803,autumn
New York,2011-09-10,24.00335584059761,autumn
New York,2011-09-11,3.4044486268548795,autumn
New York,2011-09-12,24.687934597673106,autumn
New York,2011-09-13,12.917208114208012,autumn
New York,2011-09-14,12.605410641248321,autumn
New York,2011-09-15,19.549756681083316,autumn
New York,2011-09-16,13.212140213670562,autumn
New York,2011-09-17,10.117008064235817,autumn
New York,2011-09-18,26.080396082222602,autumn
New York,2011-09-19,21.373670135206396,autumn
New York,2011-09-20,9.440623238986593,autumn
New York,2011-09-21,19.515847744449395,autumn
New York,2011-09-22,12.28173551496253,autumn
New York,2011-09-23,11.080020890139238,autumn
New York,2011-09-24,23.992719178927175,autumn
New York,2011-09-25,13.484606172635738,autumn
New York,2011-09-26,19.44900662949357,autumn
New York,2011-09-27,12.19909161468531,autumn
New York,2011-09-28,10.635287221566998,autumn
New York,2011-09-29,10.227928268853036,autumn
New York,2011-09-30,21.045550642856597,autumn
New York,2011-10-01,11.497874461531724,autumn
New York,2011-10-02,15.560748735432815,autumn
New York,2011-10-03,14.035907322749825,autumn
New York,2011-10-04,19.201249630761808,autumn
New York,2011-10-05,9.018479336440063,autumn
New York,2011-10-06,17.758964395877612,autumn
New York,2011-10-07,13.895304089664524,autumn
New York,2011-10-08,15.390580965620405,autumn
New York,2011-10-09,16.95030654904525,autumn
New York,2011-10-10,4.2780497607502515,autumn
New York,2011-10-11,19.78186899536463,autumn
New York,2011-10-12,18.69039429042627,autumn
